occupation	occupationLabelSv	occupationLabelEn	occupationLabelDe
http://www.wikidata.org/entity/Q17318037	Avfallssamlande	waste picking	Müllsucher
http://www.wikidata.org/entity/Q16897774	existentialist	existentialist	Existentialist
http://www.wikidata.org/entity/Q30086937	cancerforskare	cancer researcher	Krebsforscher
http://www.wikidata.org/entity/Q30083730	socialpolitiker	social politician	Sozialpolitiker
http://www.wikidata.org/entity/Q30059961	paleobotaniker	paleobotanist	Paläobotaniker
http://www.wikidata.org/entity/Q30002353	språklärare	language teacher	Sprachlehrer
http://www.wikidata.org/entity/Q3630699	speldesigner	game designer	Spieledesigner
http://www.wikidata.org/entity/Q1919436	barnläkare	pediatrician	Kinderarzt
http://www.wikidata.org/entity/Q1916621	sjukhusfysiker	medical physicist	Medizinphysiker
http://www.wikidata.org/entity/Q1924077	mässbyggare	exhibition stand builder	Messebau
http://www.wikidata.org/entity/Q3745071	vetenskapsskribent	science writer	Wissenschaftsautor
http://www.wikidata.org/entity/Q1996635	optiker	optician	Augenoptiker
http://www.wikidata.org/entity/Q17132038	paleograf	palaeographer	Paläograf
http://www.wikidata.org/entity/Q17126809	räddningspersonal	rescuer	Rettungspersonal
http://www.wikidata.org/entity/Q17098559	serietecknare	penciller	Comiczeichner
http://www.wikidata.org/entity/Q17083482	studentledare	student leader	Studentenführer
http://www.wikidata.org/entity/Q17143199	rättsläkare	medical examiner	Rechtsmediziner
http://www.wikidata.org/entity/Q17165321	snookerspelare	snooker player	Snookerspieler
http://www.wikidata.org/entity/Q3809586	wikimedian in residence	Wikimedian in residence	Wikimedian in Residence
http://www.wikidata.org/entity/Q16849727	verksamhetskonsult	business consultant	Unternehmensberater
http://www.wikidata.org/entity/Q16868721	karcinolog	carcinologist	Karzinologe
http://www.wikidata.org/entity/Q16875701	djurmålare	animal painter	Tiermaler
http://www.wikidata.org/entity/Q2031933	ortoptist	orthoptist	Orthoptist
http://www.wikidata.org/entity/Q2034021	sömmerska	dressmaker	Schneider
http://www.wikidata.org/entity/Q2015874	officiant	officiant	Offiziant
http://www.wikidata.org/entity/Q1934482	mjölkpiga	milkmaid	Milchmädchen
http://www.wikidata.org/entity/Q1979607	investerare	financier	Finanzier
http://www.wikidata.org/entity/Q1969425	förbundskapten	national team coach	Nationaltrainer
http://www.wikidata.org/entity/Q3704253	handlare	trader	Händler
http://www.wikidata.org/entity/Q3734658	generalkonsul	consul general	Generalkonsul
http://www.wikidata.org/entity/Q2000124	frimärkskonstnär	postage stamp designer	Briefmarkengestalter
http://www.wikidata.org/entity/Q2002810	rättegångstecknare	courtroom sketch artist	Gerichtszeichner
http://www.wikidata.org/entity/Q2004963	numismatiker	numismatist	Numismatiker
http://www.wikidata.org/entity/Q28923879	dövskolelärare	sign language teacher	Gebärdensprachlehrer
http://www.wikidata.org/entity/Q28922814	memoarutgivare	memoir editor	Memoirenherausgeber
http://www.wikidata.org/entity/Q34037376	kulturjournalist	arts journalist	Kulturjournalist
http://www.wikidata.org/entity/Q37342979	osteolog	osteologist	Osteologe
http://www.wikidata.org/entity/Q32947888	bankdirektör	bank manager	Bankmanager
http://www.wikidata.org/entity/Q31887345	statsepidemiolog	Statsepidemiolog	Statsepidemiolog
http://www.wikidata.org/entity/Q17345122	urolog	urologist	Urologe
http://www.wikidata.org/entity/Q17342450	ledarskribent	editorial columnist	Autor des Editorials
http://www.wikidata.org/entity/Q17344952	araknolog	arachnologist	Arachnologe
http://www.wikidata.org/entity/Q17166634	hagiograf	hagiographer	Hagiograf
http://www.wikidata.org/entity/Q17167049	litteraturvetare	literary scholar	Literaturwissenschaftler
http://www.wikidata.org/entity/Q30107072	TV-predikant	televangelist	Televangelist
http://www.wikidata.org/entity/Q4070300	ballerina	ballerina	Ballerina
http://www.wikidata.org/entity/Q4009406	sprinter	sprinter	Sprinter
http://www.wikidata.org/entity/Q3997704	kopist	copyist	Kopist
http://www.wikidata.org/entity/Q110209908	astronaut	astronaut	Astronaut
http://www.wikidata.org/entity/Q110419684	kriminalpsykolog	criminal psychologist	Kriminalpsychologe
http://www.wikidata.org/entity/Q2053562	Muhtasib och Hisba	Muhtasib	Muhtasib
http://www.wikidata.org/entity/Q2043489	piccolo	bellhop	Hoteldiener
http://www.wikidata.org/entity/Q2055046	fysiolog	physiologist	Physiologe
http://www.wikidata.org/entity/Q2047357	förvaltare	trustee	trustee
http://www.wikidata.org/entity/Q17504992	socialhistoriker	social historian	Sozialhistoriker
http://www.wikidata.org/entity/Q17502714	skateboardåkare	skateboarder	Skateboardfahrer
http://www.wikidata.org/entity/Q17504989	östeuropahistoriker	historian of Eastern Europe	Osteuropahistoriker
http://www.wikidata.org/entity/Q4114562	Judge advocate	military lawyer	Militärjurist
http://www.wikidata.org/entity/Q4110598	videobloggare	video blogger	Webvideoproduzent
http://www.wikidata.org/entity/Q1936199	Keram	ceramic engineering	Technische Keramik
http://www.wikidata.org/entity/Q1937330	världsresenär	world traveler	Weltreisender
http://www.wikidata.org/entity/Q1937431	orgelbyggare	organ builder	Orgelbauer
http://www.wikidata.org/entity/Q2073907	reseledare	travel guide	Reiseleiter
http://www.wikidata.org/entity/Q2083925	botanisk samlare	botanical collector	Pflanzenjäger
http://www.wikidata.org/entity/Q2072298	rekryterare	recruiter	Rekrutierer
http://www.wikidata.org/entity/Q33123562	jordkonstnär	land artist	Land-Art-Künstler
http://www.wikidata.org/entity/Q33083143	eskimolog	eskimologist	Eskimologe
http://www.wikidata.org/entity/Q33112416	agrostolog	agrostologist	Agrostologe
http://www.wikidata.org/entity/Q33386280	bibliolog	bibliologist	Bibliolog
http://www.wikidata.org/entity/Q33109310	katalogisatör	cataloger	Katalogbearbeiter
http://www.wikidata.org/entity/Q1925963	grafiker	graphic artist	Grafiker
http://www.wikidata.org/entity/Q1924915	metallograf	metallographer	Metallograf
http://www.wikidata.org/entity/Q42362934	skolryttare	riding coach	Reitlehrer
http://www.wikidata.org/entity/Q42361191	militär skriftställare	military writer	Militärschriftsteller
http://www.wikidata.org/entity/Q42298217	kåsör	feuilletonist	Feuilletonist
http://www.wikidata.org/entity/Q42399261	renskötare	reindeer herder	Rentierhirte
http://www.wikidata.org/entity/Q42331265	gymnastiktränare	gymnastics coach	Gymnastiktrainer
http://www.wikidata.org/entity/Q17351648	tidningsredaktör	newspaper editor	Zeitungsredakteur
http://www.wikidata.org/entity/Q17361147	isdansare	ice dancer	Eistänzer
http://www.wikidata.org/entity/Q2101758	poliskommissarie	police commissioner	Polizeikommissar
http://www.wikidata.org/entity/Q3951423	bergsklättrare	rock climber	Kletterer
http://www.wikidata.org/entity/Q3922505	musikproducent	music producer	Musikproduzent
http://www.wikidata.org/entity/Q29572226	riksföreståndare	Regent	Reichsverweser
http://www.wikidata.org/entity/Q17269204	limnolog	limnologist	Limnologe
http://www.wikidata.org/entity/Q61947380	jazzpianist	jazz pianist	Jazzpianist
http://www.wikidata.org/entity/Q61944332	kontorsarbetare	office clerk	Bürokauffrau
http://www.wikidata.org/entity/Q60244908	växtfysiolog	plant physiologist	Pflanzenphysiologe
http://www.wikidata.org/entity/Q60332470	mänsklig geograf	human geographer	Humangeograph
http://www.wikidata.org/entity/Q59938438	historiemålare	history painter	Historienmaler
http://www.wikidata.org/entity/Q2095549	pilot	aircraft pilot	Pilot
http://www.wikidata.org/entity/Q17489339	nutidshistoriker	historian of the modern age	Neuzeithistoriker
http://www.wikidata.org/entity/Q17488363	ekonomhistoriker	economic historian	Wirtschaftshistoriker
http://www.wikidata.org/entity/Q17488392	karthistoriker	historian of cartography	Kartenhistoriker
http://www.wikidata.org/entity/Q63952000	genusvetare	gender studies scholar	Geschlechterforscher
http://www.wikidata.org/entity/Q63984414	kulturgeograf	cultural geographer	Kulturgeograph
http://www.wikidata.org/entity/Q63930359	underhållstekniker	maintenance worker	Wartungstechniker
http://www.wikidata.org/entity/Q63970319	bibliotekschef	head of library	Bibliotheksdirektor
http://www.wikidata.org/entity/Q17391659	arkitekturteoretiker	architectural theoretician	Architekturtheoretiker
http://www.wikidata.org/entity/Q17391654	arkitekturkritiker	architecture critic	Architekturkritiker
http://www.wikidata.org/entity/Q17391638	konstteoretiker	art theorist	Kunsttheoretiker
http://www.wikidata.org/entity/Q38053159	geomorfolog	geomorphologist	Geomorphologe
http://www.wikidata.org/entity/Q17488357	religionshistoriker	historian of religion	Religionshistoriker
http://www.wikidata.org/entity/Q17487600	byggherre	real estate developer	Immobilien-Entwickler
http://www.wikidata.org/entity/Q17488316	förhistoriker	prehistorian	Prähistoriker
http://www.wikidata.org/entity/Q17486330	matematikhistoriker	historian of mathematics	Mathematikhistoriker
http://www.wikidata.org/entity/Q17486338	teknikhistoriker	historian of technology	Technikhistoriker
http://www.wikidata.org/entity/Q17486376	sportskytt	sport shooter	Sportschütze
http://www.wikidata.org/entity/Q17486321	agrarhistoriker	agrarian historian	Agrarhistoriker
http://www.wikidata.org/entity/Q17456089	porrfilmsregissör	pornographic film director	Pornofilmregisseur
http://www.wikidata.org/entity/Q17405793	gångare	racewalker	Geher
http://www.wikidata.org/entity/Q17433421	vetenskapsjournalist	science journalist	Wissenschaftsjournalist
http://www.wikidata.org/entity/Q17456111	porrfilmsproducent	pornographic film producer	Produzent pornografischer Filme
http://www.wikidata.org/entity/Q17516936	curlingspelare	curler	Curler
http://www.wikidata.org/entity/Q17504998	idrottshistoriker	sport historian	Sporthistoriker
http://www.wikidata.org/entity/Q18245236	radiolog	radiologist	Radiologe
http://www.wikidata.org/entity/Q18243284	kemigraf	Cliché etcher	Chemigraf
http://www.wikidata.org/entity/Q18342390	petrograf	petrographer	Petrograph
http://www.wikidata.org/entity/Q63146541	dipterolog	dipterologist	Dipterologe
http://www.wikidata.org/entity/Q63349295	e-sportkommentator	esports commentator	E-Sport Kommentator
http://www.wikidata.org/entity/Q40881196	boktryckare	printer-bookseller	Buchdrucker
http://www.wikidata.org/entity/Q38691646	protozoolog	protozoologist	Protozoologe
http://www.wikidata.org/entity/Q40309200	silhuettklippare	silhouette artist	Silhouetteur
http://www.wikidata.org/entity/Q2056728	patentingenjör	patent engineer	Patentingenieur
http://www.wikidata.org/entity/Q42296463	dendrolog	dendrologist	Dendrologe
http://www.wikidata.org/entity/Q42297530	inledningsanförare	keynote speaker	Hauptredner
http://www.wikidata.org/entity/Q17391605	filmteoretiker	film theorist	Filmtheoretiker
http://www.wikidata.org/entity/Q17361156	beachvolleybollspelare	beach volleyball player	Beachvolleyballspieler
http://www.wikidata.org/entity/Q2059704	TV-regissör	television director	Fernsehregisseur
http://www.wikidata.org/entity/Q2070313	amanuens	teaching assistant	Tutor
http://www.wikidata.org/entity/Q97830432	skolkurator	school welfare officer	Schulsozialarbeiter
http://www.wikidata.org/entity/Q18844224	science fiction-författare	science fiction writer	Science-Fiction-Schriftsteller
http://www.wikidata.org/entity/Q18882335	videospeldesigner	video game designer	Computerspieledesigner
http://www.wikidata.org/entity/Q18916625	grecist	hellenist	Gräzist
http://www.wikidata.org/entity/Q96045115	copywriter	copywriter	Werbetexter
http://www.wikidata.org/entity/Q18524075	bergsingenjör	mining engineer	Bergbauingenieur
http://www.wikidata.org/entity/Q18511668	konstförfalskare	art forger	Kunstfälscher
http://www.wikidata.org/entity/Q18511915	kynolog	cynologist	Kynologe
http://www.wikidata.org/entity/Q18524037	indolog	Indologist	Indologe
http://www.wikidata.org/entity/Q64155861	försäljningschef	sales manager	Verkaufsleiter
http://www.wikidata.org/entity/Q64153955	distributionschef	Distribution manager	Vertriebsleiter
http://www.wikidata.org/entity/Q64154210	vicedirektör	vice director	Vizedirektor
http://www.wikidata.org/entity/Q17682262	lacrossespelare	lacrosse player	Lacrossespieler
http://www.wikidata.org/entity/Q47520669	diplomatiker	diplomatician	Diplomatiker
http://www.wikidata.org/entity/Q47541952	producent	producer	Produzent
http://www.wikidata.org/entity/Q63017728	partikelfysiker	particle physicist	Teilchenphysiker
http://www.wikidata.org/entity/Q62085571	kommunikationskonsult	communications consultant	Kommunikationsberater
http://www.wikidata.org/entity/Q93068487	rättspsykolog	forensic psychologist	forensische Psychologe
http://www.wikidata.org/entity/Q45181247	barnvakt	babysitter	Babysitter
http://www.wikidata.org/entity/Q18431816	glasmålare	glass painter	Glasmaler
http://www.wikidata.org/entity/Q18437198	bridgespelare	bridge player	Bridgespieler
http://www.wikidata.org/entity/Q17524364	vattenpolospelare	water polo player	Wasserballspieler
http://www.wikidata.org/entity/Q17619498	netball-spelare	netballer	Netballspieler
http://www.wikidata.org/entity/Q17614049	NASCAR-lagägare	NASCAR team owner	NASCAR-Teambesitzer
http://www.wikidata.org/entity/Q17598791	latinist	latinist	Latinist
http://www.wikidata.org/entity/Q60750837	intimitetskoordinator	intimacy coordinator	Intimitätskoordinator
http://www.wikidata.org/entity/Q60687737	intendent	Intendant	Intendant
http://www.wikidata.org/entity/Q18930236	språkfilosof	philosopher of language	Sprachphilosoph
http://www.wikidata.org/entity/Q18930418	analytisk filosof	analytic philosopher	Analytischer Philosoph
http://www.wikidata.org/entity/Q18190897	utrikeskorrespondent	foreign correspondent	Auslandskorrespondent
http://www.wikidata.org/entity/Q18074503	installationskonstnär	installation artist	Installationskünstler
http://www.wikidata.org/entity/Q18121578	forskningsdirektör	research director	Forschungsdirektor
http://www.wikidata.org/entity/Q18176481	biogeokemist	biogeochemist	Biogeochemiker
http://www.wikidata.org/entity/Q43095928	conchyliog	conchologist	Conchologe
http://www.wikidata.org/entity/Q42673468	naturterapeut	naturopath	Naturheilpraktiker
http://www.wikidata.org/entity/Q64153541	vetenskaplig rådgivare	scientific consultant	Wissenschaftsberater
http://www.wikidata.org/entity/Q18810149	stenograf	stenographer	Stenograph
http://www.wikidata.org/entity/Q18715859	konstsimmare	synchronized swimmer	Synchronschwimmer
http://www.wikidata.org/entity/Q18810130	tv-kritiker	television critic	Fernsehkritiker
http://www.wikidata.org/entity/Q19361459	assyrolog	assyriologist	Assyriologe
http://www.wikidata.org/entity/Q19377727	miljöingenjör	environmental engineer	Umweltingenieur
http://www.wikidata.org/entity/Q64355059	jazzsaxofonist	jazz saxophonist	Jazz-Saxophonist
http://www.wikidata.org/entity/Q64354837	jazzklarinettist	jazz clarinetist	Jazz-Klarinettist
http://www.wikidata.org/entity/Q64170610	barnboksillustratör	children's illustrator	Kinderbuchillustrator
http://www.wikidata.org/entity/Q64434026	slagrutegängare	dowser	Wünschelrutengänger
http://www.wikidata.org/entity/Q64335473	tapetkonstnär	tapestry designer	Teppichmusterentwerfer
http://www.wikidata.org/entity/Q18707261	psykiatrisk sjukvårdare	mental health nurse	Krankenpfleger für psychische Gesundheit
http://www.wikidata.org/entity/Q18668527	pratprogramledare	talk show host	Talkshow-Moderator
http://www.wikidata.org/entity/Q18663426	topolog	topologist	Topologe
http://www.wikidata.org/entity/Q64689213	vapentillverkare	weapons manufacturer	Rüstungsunternehmer
http://www.wikidata.org/entity/Q18199649	modist	modiste	Modist
http://www.wikidata.org/entity/Q18242306	handlare	dealer	Händler
http://www.wikidata.org/entity/Q18200514	kortbaneskridskolöpare	short track speed skater	Shorttracker
http://www.wikidata.org/entity/Q18216771	videokonstnär	video artist	Videokünstler
http://www.wikidata.org/entity/Q47004387	teosof	theosophist	Theosoph
http://www.wikidata.org/entity/Q46857767	freds- och konfliktforskare	peace and conflict studies researcher	Friedens- und Konfliktforscher
http://www.wikidata.org/entity/Q47004910	gjutare	caster	Gießer
http://www.wikidata.org/entity/Q19204627	utövare av amerikansk fotboll	American football player	American-Football-Spieler
http://www.wikidata.org/entity/Q19261760	lantarbetare	agricultural worker	Landarbeiter
http://www.wikidata.org/entity/Q19799599	terrängcyklist	mountain biker	Mountainbiker
http://www.wikidata.org/entity/Q19827218	ultramaratonlöpare	ultramarathon runner	Ultramarathonläufer
http://www.wikidata.org/entity/Q52231239	medeltidsarkeolog	medieval archaeologist	Mittelalterarchäologe
http://www.wikidata.org/entity/Q52553554	hymnolog	hymnologist	Hymnologe
http://www.wikidata.org/entity/Q71127234	foniater	phoniatrician	Phoniater
http://www.wikidata.org/entity/Q98833890	katolsk teolog	Catholic theologian	katholischer Theologe
http://www.wikidata.org/entity/Q98834068	sopran (sångare)	soprano singer	Sopranistin
http://www.wikidata.org/entity/Q47491160	fonetiker	phonetician	Phonetiker
http://www.wikidata.org/entity/Q47484668	bandytränare	bandy coach	Bandytrainer
http://www.wikidata.org/entity/Q47208238	bel canto-sångare	bel canto singer	Belcanto-Sänger
http://www.wikidata.org/entity/Q19356916	sociobiolog	sociobiologist	Soziobiologe
http://www.wikidata.org/entity/Q19356817	petrolog	petrologist	Petrologe
http://www.wikidata.org/entity/Q19350898	teoretisk fysiker	theoretical physicist	theoretischer Physiker
http://www.wikidata.org/entity/Q18921227	ufolog	ufologist	Ufologe
http://www.wikidata.org/entity/Q18930007	politisk filosof	political philosopher	politischer Philosoph
http://www.wikidata.org/entity/Q19839393	förordsförfattare	preface author	Verfasser/in eines Vorwortes
http://www.wikidata.org/entity/Q19831149	konspirationsteoretiker	conspiracy theorist	Verschwörungstheoretiker
http://www.wikidata.org/entity/Q18534714	kulstötare	shot putter	Kugelstoßer
http://www.wikidata.org/entity/Q19435686	metallgjutare	founder	Metallgießer
http://www.wikidata.org/entity/Q19507792	vetenskaplig illustratör	scientific illustrator	wissenschaftlicher Illustrator
http://www.wikidata.org/entity/Q19542123	vicekansler	vice chancellor	Vizekanzler
http://www.wikidata.org/entity/Q19513109	specialist på nederländska språket	Dutch language specialist	Niederlandist
http://www.wikidata.org/entity/Q19398863	yrkesförare	vocational driver	Berufsfahrer
http://www.wikidata.org/entity/Q20873384	antikhistoriker	historian of classical antiquity	Althistoriker
http://www.wikidata.org/entity/Q20919317	lantmäteriingenjör	surveying engineer	Vermessungsingenieur
http://www.wikidata.org/entity/Q20900796	rinkhockeyspelare	rink hockey player	Rollhockeyspieler
http://www.wikidata.org/entity/Q48351861	fordonsingenjör	automotive engineer	Ingenieur der Fahrzeugtechnik
http://www.wikidata.org/entity/Q48072011	företagsteoretiker	business theorist	Wirtschaftstheoretiker
http://www.wikidata.org/entity/Q47825396	växtgeograf	phytogeographer	Vegetationsgeograph
http://www.wikidata.org/entity/Q19842026	hjärtkirurg	cardiac surgeon	Herzchirurg
http://www.wikidata.org/entity/Q19841381	kanadensisk fotboll-spelare	Canadian football player	Canadian-Football-Spieler
http://www.wikidata.org/entity/Q19842050	barnkirurg	pediatric surgeon	Kinderchirurg
http://www.wikidata.org/entity/Q19850757	garderobiär	cloakroom attendant	Garderobenaufseher
http://www.wikidata.org/entity/Q19934710	flygvapenofficer	air force officer	Luftwaffenoffizier
http://www.wikidata.org/entity/Q19868368	natural horsemanship	natural horsemanship	Pferdeflüsterer
http://www.wikidata.org/entity/Q19850998	ljudkonstnär	sound artist	Klangkünstler
http://www.wikidata.org/entity/Q19945412	ystare	cheesemaker	Käsehersteller
http://www.wikidata.org/entity/Q20198542	musikhistoriker	music historian	Musikhistoriker
http://www.wikidata.org/entity/Q20107384	gerontolog	gerontologist	Gerontologe
http://www.wikidata.org/entity/Q18574233	dartspelare	darts player	Dartspieler
http://www.wikidata.org/entity/Q18576582	metallurg	metallurgist	Metallurg
http://www.wikidata.org/entity/Q18562363	gusle-spelare	gusle player	Guslen-Spieler
http://www.wikidata.org/entity/Q18545066	ståuppkomiker	stand-up comedian	Stand-Up-Comedian
http://www.wikidata.org/entity/Q19798999	akarolog	acarologist	Acarologe
http://www.wikidata.org/entity/Q19765978	danskritiker	dance critic	Tanzkritiker
http://www.wikidata.org/entity/Q19746576	spelare av Baskisk pelota	player of Basque pelota	Pelotaspieler
http://www.wikidata.org/entity/Q19760296	gambist	viol player	Gambist
http://www.wikidata.org/entity/Q20088923	laryngolog	laryngologist	Laryngologe
http://www.wikidata.org/entity/Q20020377	kulturkritiker	cultural critic	Kulturkritiker
http://www.wikidata.org/entity/Q20002503	story artist	story artist	Story artist
http://www.wikidata.org/entity/Q20031249	IT-konsult	IT consultant	IT-Berater
http://www.wikidata.org/entity/Q50551079	museiintendent	museum curator	Museumskurator
http://www.wikidata.org/entity/Q49176591	PR-ansvarig	public relations executive	PR-Manager
http://www.wikidata.org/entity/Q66581878	socialantropolog	social anthropologist	Sozialanthropologe
http://www.wikidata.org/entity/Q66588252	lärare i huslig ekonomi	home economist	Hauswirtschaftslehrer
http://www.wikidata.org/entity/Q66711686	järnvägsingenjör	railway engineer	Eisenbahningenieur
http://www.wikidata.org/entity/Q66738048	radioastronom	radio astronomer	Radioastronom
http://www.wikidata.org/entity/Q19829967	mongolist	mongolist	Mongolist
http://www.wikidata.org/entity/Q19829980	religionsvetare	religious studies scholar	Religionswissenschaftler
http://www.wikidata.org/entity/Q19827985	friidrottstränare	track and field coach	Leichtathletiktrainer
http://www.wikidata.org/entity/Q19829990	bibelvetare	biblical scholar	Bibelwissenschaftler
http://www.wikidata.org/entity/Q78709087	språkarbetare	language worker	Spracharbeiter
http://www.wikidata.org/entity/Q77844028	konstitutionalist	constitutionalist	Verfassungsspezialist
http://www.wikidata.org/entity/Q18931911	teoretiker	theorist	Theoretiker
http://www.wikidata.org/entity/Q19101121	konsthantverkare	handicrafter	Kunsthandwerker
http://www.wikidata.org/entity/Q48608604	alpin skidsporttränare	alpine skiing coach	Alpinskitrainer
http://www.wikidata.org/entity/Q48375857	datorspelsjournalist	video game journalist	Computerspiele-Journalist
http://www.wikidata.org/entity/Q55977806	cittraspelare	zitherist	Zitherspieler
http://www.wikidata.org/entity/Q55962467	goalballspelare	goalball player	Goalballspieler
http://www.wikidata.org/entity/Q18611810	textildesigner	textile designer	Textildesigner
http://www.wikidata.org/entity/Q18617021	freestyleskidåkare	freestyle skier	Freistil-Skifahrer
http://www.wikidata.org/entity/Q19691902	guldgrävare	gold miner	Goldgräber
http://www.wikidata.org/entity/Q19698265	modefotograf	fashion photographer	Modefotograf
http://www.wikidata.org/entity/Q20971250	filmhistoriker	film historian	Filmhistoriker
http://www.wikidata.org/entity/Q20972719	flygtekniker	aeronautical engineer	Luftfahrtingenieur
http://www.wikidata.org/entity/Q20540007	poolspelare	pool player	Poolbillardspieler
http://www.wikidata.org/entity/Q20481199	samordnare	coordinator	Koordinator
http://www.wikidata.org/entity/Q54475348	balneolog	balneologist	Balneologe
http://www.wikidata.org/entity/Q54165684	ciselör	chaser	Ziseleur
http://www.wikidata.org/entity/Q73306227	TV-författare	television writer	Fernsehautor
http://www.wikidata.org/entity/Q67464505	beteendegenetiker	behavior geneticist	Verhaltensgenetiker
http://www.wikidata.org/entity/Q50655731	objektiv konstruktör	lens designer	Objektiv-Konstrukteur
http://www.wikidata.org/entity/Q51073569	tullinspektör	customs inspector	Zollaufseher
http://www.wikidata.org/entity/Q50998292	fabrikschef	works manager	Betriebsleiter
http://www.wikidata.org/entity/Q67138053	dockmakare	puppet maker	Puppenbauer
http://www.wikidata.org/entity/Q21141393	sjukampare	heptathlete	Siebenkämpfer
http://www.wikidata.org/entity/Q21117684	bildvävare	tapestry weaver	Bildwirker
http://www.wikidata.org/entity/Q21121588	roddtränare	rowing coach	Rudertrainer
http://www.wikidata.org/entity/Q20669622	musikjournalist	music journalist	Musikjournalist
http://www.wikidata.org/entity/Q20650437	myrmekolog	myrmecologist	Myrmekologe
http://www.wikidata.org/entity/Q20726593	helikopterpilot	helicopter pilot	Helikopterpilot
http://www.wikidata.org/entity/Q55375123	Kung av Rom	King of Rome	altrömischer König
http://www.wikidata.org/entity/Q51208995	speedskiåkare	speed skier	Geschwindigkeitsskifahrer
http://www.wikidata.org/entity/Q87709273	logonom	speech trainer	Sprecherzieher
http://www.wikidata.org/entity/Q88106580	paleozoolog	palaeozoologist	Paläozoologe
http://www.wikidata.org/entity/Q108818918	ljuskonstnär	light artist	Lichtkünstler
http://www.wikidata.org/entity/Q21484199	ostracodolog	ostracodologist	Ostrakodologe
http://www.wikidata.org/entity/Q21468747	kolgruvearbetare	coal miner	Kohlenbergmann
http://www.wikidata.org/entity/Q21272406	paleoantropolog	paleoanthropologist	Paläoanthropologe
http://www.wikidata.org/entity/Q21280575	armenolog	armenologist	Armenologe
http://www.wikidata.org/entity/Q21491495	nematolog	nematologist	Nematologe
http://www.wikidata.org/entity/Q21507004	sexualupplysare	sex educator	Sexualpädagoge
http://www.wikidata.org/entity/Q21500306	gästgivare	innkeeper	Gastwirt
http://www.wikidata.org/entity/Q19960661	skidskyttetränare	biathlon coach	Biathlontrainer
http://www.wikidata.org/entity/Q19969187	goodwillambassadör för UNICEF	UNICEF Goodwill Ambassador	UNICEF Goodwill Ambassador
http://www.wikidata.org/entity/Q54985870	biblisk arkeolog	biblical archaeologist	Biblischer Archäologe
http://www.wikidata.org/entity/Q55284884	konståkningskoreograf	figure skating choreographer	Eiskunstlauf-Choreograph
http://www.wikidata.org/entity/Q20739288	neurobiolog	neurobiologist	Neurobiologe
http://www.wikidata.org/entity/Q20730881	volleybolltränare	volleyball coach	Volleyballtrainer
http://www.wikidata.org/entity/Q20730773	simtränare	swimming coach	Schwimmtrainer
http://www.wikidata.org/entity/Q21057452	strandfotbollsspelare	beach soccer player	Strandfußballer
http://www.wikidata.org/entity/Q21009864	fiolbyggare	violin maker	Geigenbauer
http://www.wikidata.org/entity/Q83365329	sportpedagog	sports pedagogue	Sportpädagoge
http://www.wikidata.org/entity/Q83634378	radioteaterförfattare	radio playwright	Hörspielautor
http://www.wikidata.org/entity/Q71049338	cytogenetiker	cytogeneticist	Zytogenetiker
http://www.wikidata.org/entity/Q107438841	traumaterapeut	trauma therapist	Traumatherapeut
http://www.wikidata.org/entity/Q108100579	kulturredaktör	culture editor	Kulturredakteur
http://www.wikidata.org/entity/Q107751303	harmoniumbyggare	harmonium builder	harmoniumbauer
http://www.wikidata.org/entity/Q109937424	deponiarbetare	sorter labourer	Abfallsortierer
http://www.wikidata.org/entity/Q107154506	paleomalakolog	paleomalacologist	Paläomalakologe
http://www.wikidata.org/entity/Q106916097	videojockey	veejay	Visual Jockey
http://www.wikidata.org/entity/Q20743624	etruskolog	etruscologist	Etruskologe
http://www.wikidata.org/entity/Q20756907	diabetolog	diabetologist	Diabetologe
http://www.wikidata.org/entity/Q20771242	gallerist	gallerist	Galerist
http://www.wikidata.org/entity/Q20857490	pastellmålare	pastellist	Pastell-Maler
http://www.wikidata.org/entity/Q20856740	ljudboksinläsare	audiobook narrator	Hörbuchsprecher
http://www.wikidata.org/entity/Q109906114	garderobsvaktmästare	locker room attendant	Kabinenwart
http://www.wikidata.org/entity/Q109769328	Verwaltungswirt	Verwaltungswirt	Verwaltungswirt
http://www.wikidata.org/entity/Q21185790	exeget	exegete	Exeget
http://www.wikidata.org/entity/Q109934711	affischör	advertising installer	Plakatierer
http://www.wikidata.org/entity/Q109932790	tvätteriarbetare	laundromat attendant	Waschsalongehilfe
http://www.wikidata.org/entity/Q109934184	tivoliarbetare	attraction operator	Fahrgeschäftsbediener
http://www.wikidata.org/entity/Q21169216	aktris	actress	Schauspielerin
http://www.wikidata.org/entity/Q21166956	lutspelare	lutenist	Lautenist
http://www.wikidata.org/entity/Q21178131	porträttkonstnär	portraitist	Porträtist
http://www.wikidata.org/entity/Q21207686	seriekritiker	comics critic	Comics-Kritiker
http://www.wikidata.org/entity/Q21234378	joddlare	yodeler	Jodler
http://www.wikidata.org/entity/Q21244999	skogsvetare	forestry scientist	Forstwissenschaftler
http://www.wikidata.org/entity/Q87285943	fabriksarbetare	factory worker	Fabrikarbeiter
