occupation	occupationLabelSv	occupationLabelEn
http://www.wikidata.org/entity/Q83634378	radioteaterförfattare	radio playwright
http://www.wikidata.org/entity/Q27827744	managementkonsult	management consultant
http://www.wikidata.org/entity/Q27808149	paleoiktyolog	paleoichthyologist
http://www.wikidata.org/entity/Q27924982	myriapodolog	myriapodologist
http://www.wikidata.org/entity/Q27732138	segelflygare	glider pilot
http://www.wikidata.org/entity/Q105349677	byggnadsinspektör	building inspector
http://www.wikidata.org/entity/Q105192736	farmaceut	pharmaceutical technician
http://www.wikidata.org/entity/Q108165883	astronomilärare	astronomy teacher
http://www.wikidata.org/entity/Q108100579	kulturredaktör	culture editor
http://www.wikidata.org/entity/Q47520669	diplomatiker	diplomatician
http://www.wikidata.org/entity/Q47494964	miniatyrist	miniaturist
http://www.wikidata.org/entity/Q47491160	fonetiker	phonetician
http://www.wikidata.org/entity/Q47484668	bandytränare	bandy coach
http://www.wikidata.org/entity/Q27177003	forskningsprofessor	research professor
http://www.wikidata.org/entity/Q70380618	underhållare för barn	children's entertainer
http://www.wikidata.org/entity/Q67464505	beteendegenetiker	behavior geneticist
http://www.wikidata.org/entity/Q70591255	digital strateg	digital strategist
http://www.wikidata.org/entity/Q47004387	teosof	theosophist
http://www.wikidata.org/entity/Q47090899	museiman	museum professional
http://www.wikidata.org/entity/Q47083093	trädgårdsarkitekt	garden architect
http://www.wikidata.org/entity/Q47208238	bel canto-sångare	bel canto singer
http://www.wikidata.org/entity/Q47004910	gjutare	caster
http://www.wikidata.org/entity/Q47005195	träsnidare	träsnidare
http://www.wikidata.org/entity/Q2101758	poliskommissarie	police commissioner
http://www.wikidata.org/entity/Q43095928	conchyliog	conchologist
http://www.wikidata.org/entity/Q42673468	naturterapeut	naturopath
http://www.wikidata.org/entity/Q42903750	skolgrundare	School Founder
http://www.wikidata.org/entity/Q42399261	renskötare	reindeer herder
http://www.wikidata.org/entity/Q51073569	tullinspektör	customs inspector
http://www.wikidata.org/entity/Q51208995	speedskiåkare	speed skier
http://www.wikidata.org/entity/Q106916097	videojockey	veejay
http://www.wikidata.org/entity/Q107154506	paleomalakolog	paleomalacologist
http://www.wikidata.org/entity/Q110725834	Trafikledare	Traffic controller
http://www.wikidata.org/entity/Q108818918	ljuskonstnär	light artist
http://www.wikidata.org/entity/Q109769328	Verwaltungswirt	Verwaltungswirt
http://www.wikidata.org/entity/Q109833723	personaladministratör	personnel administrator
http://www.wikidata.org/entity/Q109906114	garderobsvaktmästare	locker room attendant
http://www.wikidata.org/entity/Q48930480	filosofilärare	philosophy teacher
http://www.wikidata.org/entity/Q49176591	PR-ansvarig	public relations executive
http://www.wikidata.org/entity/Q48975839	vapenkonstruktör	firearms designer
http://www.wikidata.org/entity/Q111307973	videoessäist	video essayist
http://www.wikidata.org/entity/Q27554843	säckpipetillverkare	bagpipe maker
http://www.wikidata.org/entity/Q27645949	paleoentomolog	paleoentomologist
http://www.wikidata.org/entity/Q27214348	inspektör	inspector
http://www.wikidata.org/entity/Q27497422	helmintolog	helminthologist
http://www.wikidata.org/entity/Q27472738	omslagsillustratör	cover artist
http://www.wikidata.org/entity/Q47541952	producent	producer
http://www.wikidata.org/entity/Q47825396	växtgeograf	phytogeographer
http://www.wikidata.org/entity/Q78709087	språkarbetare	language worker
http://www.wikidata.org/entity/Q79199669	kontrollör	kontrollör
http://www.wikidata.org/entity/Q77844028	konstitutionalist	constitutionalist
http://www.wikidata.org/entity/Q77958773	trädgårdskonsult	garden consultant
http://www.wikidata.org/entity/Q78152520	jojkare	yoiker
http://www.wikidata.org/entity/Q107751303	harmoniumbyggare	harmonium builder
http://www.wikidata.org/entity/Q107966961	modersmålslärare	heritage language teacher
http://www.wikidata.org/entity/Q107714046	estradpoet	performance poet
http://www.wikidata.org/entity/Q107805346	filosofisk praktiker	philosophical counselor
http://www.wikidata.org/entity/Q52231239	medeltidsarkeolog	medieval archaeologist
http://www.wikidata.org/entity/Q51751308	curlingtränare	curling coach
http://www.wikidata.org/entity/Q46857767	freds- och konfliktforskare	peace and conflict studies researcher
http://www.wikidata.org/entity/Q54475348	balneolog	balneologist
http://www.wikidata.org/entity/Q54086658	radaroperatör	radar operator
http://www.wikidata.org/entity/Q54845077	rollspelsdesigner	role-playing game designer
http://www.wikidata.org/entity/Q54165684	ciselör	chaser
http://www.wikidata.org/entity/Q54985870	biblisk arkeolog	biblical archaeologist
http://www.wikidata.org/entity/Q87285943	fabriksarbetare	factory worker
http://www.wikidata.org/entity/Q86629158	landhockeytränare	field hockey coach
http://www.wikidata.org/entity/Q109937424	deponiarbetare	sorter labourer
http://www.wikidata.org/entity/Q90781631	datajournalist	data journalist
http://www.wikidata.org/entity/Q91083528	matematisk biolog	mathematical biologist
http://www.wikidata.org/entity/Q28045801	fenomenolog	phenomenologist
http://www.wikidata.org/entity/Q27949260	skogsarbetare	forest worker
http://www.wikidata.org/entity/Q56425414	media manager	media manager
http://www.wikidata.org/entity/Q109934711	affischör	advertising installer
http://www.wikidata.org/entity/Q109932790	tvätteriarbetare	laundromat attendant
http://www.wikidata.org/entity/Q109934184	tivoliarbetare	attraction operator
http://www.wikidata.org/entity/Q109509684	äktenskapsrådgivare	marriage counselor
http://www.wikidata.org/entity/Q109443465	travtränare	harness racehorse trainer
http://www.wikidata.org/entity/Q58371759	registrator	registrar
http://www.wikidata.org/entity/Q56759261	ekonomisk geograf	economic geographer
http://www.wikidata.org/entity/Q56810907	esperantist	esperantologist
http://www.wikidata.org/entity/Q50998292	fabrikschef	works manager
http://www.wikidata.org/entity/Q50551079	museiintendent	museum curator
http://www.wikidata.org/entity/Q50655731	objektiv konstruktör	lens designer
http://www.wikidata.org/entity/Q52553554	hymnolog	hymnologist
http://www.wikidata.org/entity/Q59602173	längdskidåkningstränare	cross-country skiing coach
http://www.wikidata.org/entity/Q59221793	lanthandlare	general dealer
http://www.wikidata.org/entity/Q58841163	paralympier	Paralympic competitor
http://www.wikidata.org/entity/Q58825429	olympier	Olympic competitor
http://www.wikidata.org/entity/Q56249301	fiskodlare	pisciculturist
http://www.wikidata.org/entity/Q56285767	dataingenjör	computer engineer
http://www.wikidata.org/entity/Q56027752	underrättelseanalytiker	intelligence analyst
http://www.wikidata.org/entity/Q55092822	balettlärare	ballet teacher
http://www.wikidata.org/entity/Q55284884	konståkningskoreograf	figure skating choreographer
http://www.wikidata.org/entity/Q55375123	Kung av Rom	King of Rome
http://www.wikidata.org/entity/Q60687737	intendent	Intendant
http://www.wikidata.org/entity/Q60823129	Stödassistent	Stödassistent
http://www.wikidata.org/entity/Q60750837	intimitetskoordinator	intimacy coordinator
http://www.wikidata.org/entity/Q97052946	Kompastor	Kompastor
http://www.wikidata.org/entity/Q97016322	matematisk statistiker	mathematical statistician
http://www.wikidata.org/entity/Q97820270	helbrägdagörare	faith healer
http://www.wikidata.org/entity/Q63930359	underhållstekniker	maintenance worker
http://www.wikidata.org/entity/Q63970319	bibliotekschef	head of library
http://www.wikidata.org/entity/Q63952000	genusvetare	gender studies scholar
http://www.wikidata.org/entity/Q63984414	kulturgeograf	cultural geographer
http://www.wikidata.org/entity/Q98833890	katolsk teolog	Catholic theologian
http://www.wikidata.org/entity/Q98831293	ångbåtskommissionär	steamboat agent
http://www.wikidata.org/entity/Q98834068	sopran (sångare)	soprano singer
http://www.wikidata.org/entity/Q64153541	vetenskaplig rådgivare	scientific consultant
http://www.wikidata.org/entity/Q64012031	radioskådespelare	radio actor
http://www.wikidata.org/entity/Q96209373	kronobiolog	chronobiologist
http://www.wikidata.org/entity/Q93068487	rättspsykolog	forensic psychologist
http://www.wikidata.org/entity/Q110250037	jakt- och fiskeövervakare	Game and Fisheries Warden
http://www.wikidata.org/entity/Q110278863	logoterapeut	logotherapist
http://www.wikidata.org/entity/Q110209908	astronaut	astronaut
http://www.wikidata.org/entity/Q110419684	kriminalpsykolog	criminal psychologist
http://www.wikidata.org/entity/Q56882269	konståkningsdomare	figure skating judge
http://www.wikidata.org/entity/Q57199189	konståkningstränare	figure skating coach
http://www.wikidata.org/entity/Q57242717	kantelespelare	kantele player
http://www.wikidata.org/entity/Q56885102	kälkhockeyspelare	sledge hockey player
http://www.wikidata.org/entity/Q55594106	rallycrossförare	rallycross driver
http://www.wikidata.org/entity/Q55962467	goalballspelare	goalball player
http://www.wikidata.org/entity/Q55959737	coverartist	cover artist
http://www.wikidata.org/entity/Q55977806	cittraspelare	zitherist
http://www.wikidata.org/entity/Q96045115	copywriter	copywriter
http://www.wikidata.org/entity/Q59917804	bergsräddare	mountain rescuer
http://www.wikidata.org/entity/Q59828684	musikbibliotekarie	music librarian
http://www.wikidata.org/entity/Q59938438	historiemålare	history painter
http://www.wikidata.org/entity/Q59716278	padelspelare	padel player
http://www.wikidata.org/entity/Q57936775	remixare	remixer
http://www.wikidata.org/entity/Q58287519	videospelutvecklare	video game developer
http://www.wikidata.org/entity/Q61974554	bordshockeyspelare	table hockey player
http://www.wikidata.org/entity/Q62017302	dövskolegrundare	deaf school founder
http://www.wikidata.org/entity/Q61944332	kontorsarbetare	office clerk
http://www.wikidata.org/entity/Q61947380	jazzpianist	jazz pianist
http://www.wikidata.org/entity/Q61875042	adapterare	adapter
http://www.wikidata.org/entity/Q98073294	issportutövare	ice sport practitioner
http://www.wikidata.org/entity/Q98058553	kommunalanställd	municipal employee
http://www.wikidata.org/entity/Q97830432	skolkurator	school welfare officer
http://www.wikidata.org/entity/Q62085571	kommunikationskonsult	communications consultant
http://www.wikidata.org/entity/Q63017728	partikelfysiker	particle physicist
http://www.wikidata.org/entity/Q101403460	Compliance officer	compliance officer
http://www.wikidata.org/entity/Q100742049	konferenstalare	conference speaker
http://www.wikidata.org/entity/Q100700933	kvantitativ ekolog	quantitative ecologist
http://www.wikidata.org/entity/Q100869331	symaskinreparatör	sewing machine repair personel
http://www.wikidata.org/entity/Q101444555	kinesisklärare	Chinese teacher
http://www.wikidata.org/entity/Q60324605	telefonförsäljare	telemarketer
http://www.wikidata.org/entity/Q60332470	mänsklig geograf	human geographer
http://www.wikidata.org/entity/Q60244908	växtfysiolog	plant physiologist
http://www.wikidata.org/entity/Q101445630	fysiklärare	physics teacher
http://www.wikidata.org/entity/Q98713221	bangolfspelare	minigolf player
http://www.wikidata.org/entity/Q98406729	formel 2-förare	Formula Two driver
http://www.wikidata.org/entity/Q63243629	speedwayförare	speedway rider
http://www.wikidata.org/entity/Q63146541	dipterolog	dipterologist
http://www.wikidata.org/entity/Q63349295	e-sportkommentator	esports commentator
http://www.wikidata.org/entity/Q63676514	pedagog (forskare)	educationalist
http://www.wikidata.org/entity/Q63536580	datorspelskompositör	video game composer
